location,year,week,max_temp_c,min_temp_c,rainfall_mm
Mt. Baw Baw,2024,15,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,2,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,3,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,4,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,5,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,6,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,7,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,8,9.554744525547445,3.058955223880597,1775.0
Mt. Baw Baw,2024,9,9.554744525547445,3.058955223880597,1775.0
Mt. Buller,2014,1,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,10,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,11,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,12,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,13,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,14,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,15,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,2,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,3,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,4,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,5,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,6,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,7,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,8,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2014,9,10.392328767123287,3.664931506849315,1432.0
Mt. Buller,2015,1,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,10,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,11,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,12,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,13,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,14,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,15,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,2,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,3,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,4,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,5,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,6,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,7,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,8,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2015,9,9.843406593406593,3.0583561643835617,1315.4
Mt. Buller,2016,1,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,10,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,11,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,12,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,13,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,14,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,15,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,2,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,3,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,4,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,5,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,6,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,7,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,8,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2016,9,9.623415977961432,3.2520661157024793,2105.0
Mt. Buller,2017,1,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,10,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,11,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,12,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,13,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,14,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,15,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,2,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,3,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,4,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,5,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,6,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,7,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,8,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2017,9,9.603571428571428,3.1693150684931504,1790.0
Mt. Buller,2018,1,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,10,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,11,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,12,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,13,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,14,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,15,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,2,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,3,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,4,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,5,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,6,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,7,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,8,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2018,9,9.756164383561643,3.107967032967033,1399.4
Mt. Buller,2019,1,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,10,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,11,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,12,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,13,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,14,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,15,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,2,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,3,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,4,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,5,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,6,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,7,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,8,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2019,9,10.120821917808218,3.3128767123287672,1422.6
Mt. Buller,2020,1,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,10,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,11,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,12,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,13,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,14,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,15,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,2,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,3,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,4,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,5,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,6,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,7,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,8,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2020,9,9.442465753424658,2.9989010989010985,1699.2
Mt. Buller,2021,1,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,10,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,11,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,12,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,13,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,14,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,15,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,2,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,3,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,4,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,5,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,6,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,7,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,8,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2021,9,8.582967032967032,2.4824657534246577,1257.6
Mt. Buller,2022,1,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,10,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,11,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,12,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,13,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,14,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,15,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,2,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,3,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,4,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,5,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,6,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,7,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,8,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2022,9,8.429945054945055,2.755616438356164,2241.2
Mt. Buller,2023,1,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,10,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,11,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,12,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,13,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,14,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,15,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,2,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,3,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,4,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,5,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,6,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,7,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,8,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2023,9,9.773756906077347,3.346301369863014,1716.4
Mt. Buller,2024,1,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,10,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,11,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,12,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,13,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,14,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,15,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,2,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,3,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,4,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,5,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,6,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,7,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,8,10.530362116991643,3.7481894150417823,1346.2
Mt. Buller,2024,9,10.530362116991643,3.7481894150417823,1346.2
Mt. Hotham,2014,1,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,10,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,11,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,12,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,13,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,14,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,15,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,2,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,3,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,4,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,5,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,6,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,7,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,8,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2014,9,8.91972602739726,2.5846575342465754,1476.8
Mt. Hotham,2015,1,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,10,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,11,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,12,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,13,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,14,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,15,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,2,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,3,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,4,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,5,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,6,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,7,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,8,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2015,9,9.096478873239437,2.730985915492958,1331.6
Mt. Hotham,2016,1,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,10,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,11,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,12,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,13,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,14,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,15,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,2,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,3,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,4,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,5,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,6,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,7,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,8,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2016,9,8.689655172413794,2.5605714285714285,2112.0
Mt. Hotham,2017,1,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,10,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,11,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,12,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,13,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,14,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,15,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,2,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,3,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,4,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,5,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,6,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,7,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,8,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2017,9,8.373925501432664,2.122598870056497,942.0
Mt. Hotham,2018,1,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,10,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,11,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,12,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,13,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,14,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,15,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,2,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,3,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,4,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,5,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,6,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,7,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,8,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2018,9,8.028362573099415,1.6476470588235295,1117.0
Mt. Hotham,2019,1,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,10,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,11,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,12,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,13,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,14,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,15,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,2,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,3,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,4,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,5,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,6,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,7,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,8,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2019,9,9.811314984709481,2.9524539877300615,428.0
Mt. Hotham,2020,1,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,10,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,11,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,12,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,13,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,14,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,15,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,2,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,3,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,4,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,5,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,6,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,7,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,8,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2020,9,9.183859649122807,2.382167832167832,848.2
Mt. Hotham,2021,1,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,10,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,11,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,12,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,13,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,14,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,15,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,2,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,3,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,4,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,5,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,6,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,7,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,8,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2021,9,7.034276729559749,1.3703470031545741,1793.0
Mt. Hotham,2022,1,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,10,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,11,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,12,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,13,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,14,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,15,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,2,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,3,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,4,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,5,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,6,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,7,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,8,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2022,9,8.263120567375886,2.4379432624113475,1897.2
Mt. Hotham,2023,1,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,10,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,11,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,12,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,13,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,14,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,15,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,2,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,3,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,4,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,5,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,6,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,7,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,8,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2023,9,8.804858299595143,2.7037037037037037,1643.4
Mt. Hotham,2024,1,8.74969696969697,2.1854545454545455,1501.4
Mt. Hotham,2024,10,8.74969696969697,2.1854545454545455,1501.4
Mt. Hotham,2024,11,8.74969696969697,2.1854545454545455,1501.4
